,Shipment Date,Matching Fields,Consignee,Consignee Full Address,Consignee Email 1,Consignee Phone 1,Consignee Website 1,Consignee Profile,Consignee Trade Roles,Shipper,Shipper Full Address,Shipper Email 1,Shipper Phone 1,Shipper Website 1,Shipper Profile,Shipper Trade Roles,Notify Party,HS Code,Goods Shipped,Volume (TEU),Gross Weight (kg),is_weapon
118,2018-11-09,HS Code (4-digit): 9304,Nautika Comercial De Artigos Para Lazer Ltda,"R. Santana de Ipanema, 597 - Cumbica, Guarulhos - SP, Brazil",,+55 11 20854 4647,,https://panjiva.com/Nautika-Comercial-De-Artigos-Para-Lazer-Ltda/4286855,Manufacturer,Maytrans International Corp,Taiwan,,,,https://panjiva.com/Maytrans-International-Corp/44911693,,NEW TRAFIC LOGISTICA INTERNACIONAL & TRANSPORTE LTDA,93040000,1X40HC CONTAINER 330 CARTONS TOY MODELS,2.0,6237.0,True
119,2018-11-08,HS Code (4-digit): 9304,Transit Br International Transport,"Florida, USA",,,,https://panjiva.com/Transit-Br-International-Transport/46481414,Logistics,Dimotrans Overseas Services,France,,,,https://panjiva.com/Dimotrans-Overseas-Services/44913050,,TRANSIT BR INTERNATIONAL TRANSPORT,93040000,"ONE 40´ X 8´ X 9´6"" HIGH CUBE SLAC 2,869 CARTONS JEUX DESTINES A L AIRE DE JEU AUCUNE MATIERE DANGEREUSE",2.0,12718.0,True
120,2018-11-07,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,"Shenzhen Top Save Logistics Co., Ltd.",China,,,,https://panjiva.com/Shenzhen-Top-Save-Logistics-Co-Ltd/48506204,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,"001 40´ X 8´ X 9´6"" REEFER CON SLAC 268 CARTON SPRING PISTOL",2.0,4836.0,True
121,2018-11-06,HS Code (4-digit): 9304,Airsoft Do Brasil Comercio Importacao & Exportacao Sa,"BR-470 & Rodovia Ingo Hering - Volta Grande, Navegantes - SC, 88375-000, Brazil",,,,https://panjiva.com/Airsoft-Do-Brasil-Comercio-Importacao-Exportacao-SA/61479601,Trading Company,Dextrans Worldwide,South Korea,,,,https://panjiva.com/Dextrans-Worldwide/36063337,,ACCESS GLOBAL LOGISTICS,93040000,2868 CARTONS AIRSOFT PRESSURE GUNS OF  PERMITE USE 6MM.,2.0,10461.0,True
122,2018-11-04,HS Code (4-digit): 9304,Pavei Brasil Ltda Epp,"Rua Coronel Marcos Rovaris, 165 - Centro, Içara - SC, 88820-000, Brazil",,,,https://panjiva.com/Pavei-Brasil-Ltda-Epp/46252828,,Clauni Transporte Group,France,,,,https://panjiva.com/Clauni-Transporte-Group/61481595,Logistics,QUANTUM LOGISTICA LTDA,93040000,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 10 PALLETS CONTAINING 1091 BOXES OF AIRSOFT REPLICA GUNS",1.0,2861.0,True
123,2018-10-20,HS Code (4-digit): 9304,Craft Multimodal Ltda,"Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil",,,,https://panjiva.com/Craft-Multimodal-Ltda/38528680,Logistics,Globelink International Forwarders,Thailand,,,,https://panjiva.com/Globelink-International-Forwarders/36043333,Logistics,CRAFT MULTIMODAL,93040000,1113 PACKAGES AIRSOFT EQUIPMENT,0.78,2560.0,True
124,2018-10-16,HS Code (4-digit): 9304,Estok Comercio E Representacoes Sa,"Av. Tucunaré, 500 - Tamboré, Barueri - SP, Brazil",,,,https://panjiva.com/Estok-Comercio-E-Representacoes-SA/41420127,,"Syntrans International Logistics Co., Ltd.",Singapore,,,,https://panjiva.com/Syntrans-International-Logistics-Co-Ltd/36060034,Logistics,CRAFT MULTIMODAL,93040000,2268 CT AIRSOFT REPLICAS SHOOT WITH 6MM PLASTIQUES PELLETS AND ACCESSORIES,2.0,7776.0,True
125,2018-10-14,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,Nora Uluslararasi Nakliyat Ithalat Ihracat Ticaret Ltd. Sti,Turkey,,,,https://panjiva.com/Nora-Uluslararasi-Nakliyat-Ithalat-Ihracat-Ticaret-Ltd-Sti/36056565,,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,AIRRIFLE,2.0,7520.0,True
126,2018-10-08,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Aurora International Logistic Co., Ltd.",China,,,,https://panjiva.com/Aurora-International-Logistic-Co-Ltd/36083802,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,"1X20 ST 1X40 ST CONTAINER SAID TO CONTAIN 1,317 CARTON AIR RIFLE",3.0,13721.0,True
127,2018-10-01,HS Code (4-digit): 9304,C&R Comercio De Artigos Esportivos Ltda Me,"Rua Pedro Eloy de Souza, 453 - Bairro Alto, Boa Vista, Curitiba - PR, 82820-130, Brazil",,,,https://panjiva.com/C-R-Comercio-De-Artigos-Esportivos-Ltda-Me/36035493,,Fair Trade Schiffahrthandel Logistik,Denmark,,,,https://panjiva.com/Fair-Trade-Schiffahrthandel-Logistik/36061169,"Trading Company, Logistics",CRAFT MULTIMODAL,93040000,2 PALLETS AIRSOFT,0.11,701.0,True
128,2018-09-27,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,"Aurora International Logistic Co., Ltd.",China,,,,https://panjiva.com/Aurora-International-Logistic-Co-Ltd/36083802,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,SPRING PISTOL,2.0,6383.0,True
129,2018-09-20,HS Code (4-digit): 9304,Craft Multimodal Ltda,"Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil",,,,https://panjiva.com/Craft-Multimodal-Ltda/38528680,Logistics,Globelink International Forwarders,Thailand,,,,https://panjiva.com/Globelink-International-Forwarders/36043333,Logistics,CRAFT MULTIMODAL,93040000,8 CARTONS TOYS,0.02,133.0,True
130,2018-09-10,HS Code (4-digit): 9304,Craft Multimodal Ltda,"Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil",,,,https://panjiva.com/Craft-Multimodal-Ltda/38528680,Logistics,Carotrans International Inc.,"1309 Temple Grove Ct, Winter Park, FL 32789, USA",stephenr@carotrans.com,+1 281 591 1222,,https://panjiva.com/Carotrans-International-Inc/1392116,,CRAFT MULTIMODAL,93040000,1 PLASTIC PALLET PAINTBALL MARKERS,0.05,330.0,True
131,2018-09-05,HS Code (4-digit): 9304,Companhia Brasileira De Cartuchos,"Rod. Buarque de Macedo, 3133 - Faxinal, Montenegro - RS, 95780-000, Brazil",,,,https://panjiva.com/Companhia-Brasileira-De-Cartuchos/46481945,,Wuxi Bam Precision Metal Works,"Binhu, Wuxi, Jiangsu, China",,,,https://panjiva.com/Wuxi-Bam-Precision-Metal-Works/60396386,Manufacturer,COMPANHIA BRASILEIRA DE CARTUCHOS,93040000,"ONE 40´ X 8´ X 9´6"" HIGH CUBE SLAC 1,298 CARTONS AIR RIFLE",2.0,14177.0,True
132,2018-08-28,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,"Aurora International Logistic Co., Ltd.",China,,,,https://panjiva.com/Aurora-International-Logistic-Co-Ltd/36083802,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1X40ST CONTAINER SAID TO CONTAIN 436 CARTON SPRING PISTOL,2.0,8164.0,True
134,2018-08-24,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Aurora International Logistic Co., Ltd.",China,,,,https://panjiva.com/Aurora-International-Logistic-Co-Ltd/36083802,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,SPRING PISTOL,2.0,6592.0,True
135,2018-08-08,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,"Aurora International Logistic Co., Ltd.",China,,,,https://panjiva.com/Aurora-International-Logistic-Co-Ltd/36083802,Logistics,AMTRANS INTERNATIONAL TRANSPORT,93040000,SPORTING GOODS AIRSOFT,1.0,5184.0,True
136,2018-07-26,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,Star Trans Sa,"Carrer de Pastora Martos, 39, 08174 Sant Cugat del Vallès, Barcelona, Spain",,,,https://panjiva.com/Star-Trans-SA/36070789,,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 678 CARTON SPORTING GOODS",1.0,5403.0,True
137,2018-07-21,HS Code (4-digit): 9304,Craft Multimodal Ltda,"Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil",,,,https://panjiva.com/Craft-Multimodal-Ltda/38528680,Logistics,Carotrans International Inc.,"1309 Temple Grove Ct, Winter Park, FL 32789, USA",stephenr@carotrans.com,+1 281 591 1222,,https://panjiva.com/Carotrans-International-Inc/1392116,,CRAFT MULTIMODAL,93040000,2 PALLETS STC SPORTING GOODS   (AIR PISTOL),0.13,794.0,True
138,2018-07-11,HS Code (4-digit): 9304,New Trafic Logistica International E Transporte Ltda,"R. Arizona, 1426 - Cidade Monções, São Paulo - SP, 04567-003, Brazil",,,,https://panjiva.com/New-Trafic-Logistica-International-E-Transporte-Ltda/41535237,Logistics,Global Cargo Corp,"2115 NW 84th Ave, Doral, FL 33122, USA",,,,https://panjiva.com/Global-Cargo-Corp/39204705,Logistics,NEW TRAFIC LOGISTICA INTERNACIONAL & TRANSPORTE LTDA,93040000,"41 PALLET PARTS FOR AIR,PAINT PISTOL",2.0,7601.0,True
139,2018-07-10,HS Code (4-digit): 9304,Red Line Brasil Logistica Ltda,"Alameda dos Guaiós, 267 - 1 - Planalto Paulista, São Paulo - SP, Brazil",,,,https://panjiva.com/Red-Line-Brasil-Logistica-Ltda/42362174,Logistics,"Trans China Logistics Co., Ltd.","Jalan Karang Bolong 1 No.2, Pademangan, North Jakarta City, Jakarta 14430, Indonesia",,,,https://panjiva.com/Trans-China-Logistics-Co-Ltd/42513490,Logistics,RED LINE BRASIL LOGISTICA LTDA,93040000,1X20ST CONTAINER(S) SAID TO CONTAIN:AIRSOFT PRESSURE GUN (OF PERMITED USE) CALIBER 6MM,1.0,7470.0,True
140,2018-07-10,HS Code (4-digit): 9304,Pluscargo Group,"Praça Antônio Teles, 15 - 101r - Centro, Santos - SP, 11013-020, Brazil",,,,https://panjiva.com/Pluscargo-Group/41673059,Logistics,Seamaster Global Forwarding China Ltd.,"Hong Kong Island, Hong Kong",,,,https://panjiva.com/Seamaster-Global-Forwarding-China-Ltd/44918333,Logistics,PLUSCARGO GROUP,93040000,SPORTING GOODS,2.0,9408.0,True
141,2018-07-03,HS Code (4-digit): 9304,Agl Cargo,"Av. Queiroz Filho, 1700 - Vila Hamburguesa, São Paulo - SP, 05319-000, Brazil",,,,https://panjiva.com/Agl-Cargo/46482162,Logistics,Debeaux Transit,Belgium,,,,https://panjiva.com/Debeaux-Transit/36056161,,AGL CARGO GROUP,93040000,11 WOODEN PALLET STC SPORTING GOODS CLASS 2 UN2037,1.0,5880.0,True
142,2018-07-01,HS Code (4-digit): 9304,Save Logistics Ltda,R ILJIMA 1036 ANEXO A VILA SANTO ANTONIO - FERRAZ DE VASCONCELOS - SP - 8534000,,,,https://panjiva.com/Save-Logistics-Ltda/38130567,Logistics,Kita Ulastirma Hizmetleri Tic,Turkey,,+90 212 410 0040,,https://panjiva.com/Kita-Ulastirma-Hizmetleri-Tic/40368853,Logistics,SAVE LOGISTICS LTDA,93040000,AIRRIFLE,1.0,6540.0,True
143,2018-06-29,HS Code (4-digit): 9304,Craft Multimodal Ltda,"Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil",,,,https://panjiva.com/Craft-Multimodal-Ltda/38528680,Logistics,Ame Agence Maritime Del Este,Belgium,,,,https://panjiva.com/Ame-Agence-Maritime-Del-Este/87845714,,CRAFT MULTIMODAL,93040000,"2484 BOX RIFLES, RIFLES, AND PISTOLS SPRING LOADED, COMPRESSED AIR OR GAS, BATONS AND OTHER WEAPONS OTHER THAN FIRE",2.0,11170.0,True
144,2018-06-27,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,"Aurora International Logistic Co., Ltd.",China,,,,https://panjiva.com/Aurora-International-Logistic-Co-Ltd/36083802,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,SPORTING GOODS (AIRSOFT),2.0,9502.0,True
145,2018-06-27,HS Code (4-digit): 9304,Importcargo Do Brasil Agenciamento De Cargas Ltda Me,"R. Araranguá, 205 - São Jorge, Novo Hamburgo - RS, 93534-220, Brazil",,,,https://panjiva.com/Importcargo-Do-Brasil-Agenciamento-De-Cargas-Ltda-Me/39204149,"Manufacturer, Trading Company, Logistics",Global Goodwill Logistics Corporation,"Iran, Tehran, Iran",,,,https://panjiva.com/unv/Global-Goodwill-Logistics-Corporation/36046157,Logistics,IMPORTCARGO DO BRASIL AGENCIAMENTO DE CARGAS LTDA ME,93040000,AIR RIFLE,2.0,14155.0,True
146,2018-06-26,HS Code (4-digit): 9304,Amadeo Rossi S A Metalrgica,"Rua Amadéo Rossi, 143 - Morro do Espelho, São Leopoldo - RS, Brazil",,+55 51 3591 2100,,https://panjiva.com/Amadeo-Rossi-S-A-Metalrgica/36031185,Manufacturer,Star Trans Sa,"Carrer de Pastora Martos, 39, 08174 Sant Cugat del Vallès, Barcelona, Spain",,,,https://panjiva.com/Star-Trans-SA/36070789,,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,"ONE 40´ X 8´ X 8´6"" GENERAL PU SLAC 427 CARTON(S) SPRING PISTOL",2.0,7964.0,True
147,2018-06-25,HS Code (4-digit): 9304,Agl Cargo,"Av. Queiroz Filho, 1700 - Vila Hamburguesa, São Paulo - SP, 05319-000, Brazil",,,,https://panjiva.com/Agl-Cargo/46482162,Logistics,Debeaux Transit,Belgium,,,,https://panjiva.com/Debeaux-Transit/36056161,,AGL CARGO GROUP,93040000,4 WOODEN PALLET STC SPORTING GOODS,1.0,1415.0,True
148,2018-06-17,HS Code (4-digit): 9304,Save Logistics Ltda,R ILJIMA 1036 ANEXO A VILA SANTO ANTONIO - FERRAZ DE VASCONCELOS - SP - 8534000,,,,https://panjiva.com/Save-Logistics-Ltda/38130567,Logistics,Kita Ulastirma Hizmetleri Tic,Turkey,,+90 212 410 0040,,https://panjiva.com/Kita-Ulastirma-Hizmetleri-Tic/40368853,Logistics,SAVE LOGISTICS LTDA,93040000,AIRRIFLE,1.0,5335.0,True
149,2018-05-14,HS Code (4-digit): 9304,Quantum Logistica Ltda,R URUGUAI 161 SALA 15 CENTRO - ITAJAI - SC - 88302201,,,,https://panjiva.com/Quantum-Logistica-Ltda/42207783,Logistics,Bon Voyage Shipping Ltda,"Hong Kong Island, Hong Kong",,,,https://panjiva.com/Bon-Voyage-Shipping-Ltda/36078529,Logistics,QUANTUM LOGISTICA LTDA,93040000,AIRSOFT REPLICAS SHOOT WITH 6MM PLASTIQUES PELLETS AND ACCESSORIES.,2.0,8132.0,True
150,2018-05-06,HS Code (4-digit): 9304,Transit Br International Transport,"Florida, USA",,,,https://panjiva.com/Transit-Br-International-Transport/46481414,Logistics,"Worldwide Logistics Co., Ltd.",China,,,,https://panjiva.com/Worldwide-Logistics-Co-Ltd/44918798,Logistics,TRANSIT BR INTERNATIONAL TRANSPORT,93040000,"CONTAINS 956 CARTON COUNT TOTAL 956 CARTONS,CAIXAS 6 CARTONS,CAIXAS 12 UNITS,UNIDADES: ARMA DE PRESSAO POR ACAO DE MOLA (AR COMPRIMIDO):CARABINA DEPRESSAO PCP DESTROYER 5.5 - CALI",1.0,9245.0,True
151,2018-04-28,HS Code (4-digit): 9304,Taitus Importacao E Distribuicao Ltda,"R. Germano Mehl, 287 - Uberaba, Curitiba - PR, Brazil",,,,https://panjiva.com/Taitus-Importacao-E-Distribuicao-Ltda/37736766,Trading Company,Globelink International Forwarders,Thailand,,,,https://panjiva.com/Globelink-International-Forwarders/36043333,Logistics,CRAFT MULTIMODAL,93040000,30 CARTON(S) AIRSOFT,0.15,591.0,True
152,2018-04-28,HS Code (4-digit): 9304,Save Logistics Ltda,R ILJIMA 1036 ANEXO A VILA SANTO ANTONIO - FERRAZ DE VASCONCELOS - SP - 8534000,,,,https://panjiva.com/Save-Logistics-Ltda/38130567,Logistics,Kita Ulastirma Hizmetleri Tic,Turkey,,+90 212 410 0040,,https://panjiva.com/Kita-Ulastirma-Hizmetleri-Tic/40368853,Logistics,SAVE LOGISTICS LTDA,93040000,AIRRIFLE,1.0,5602.0,True
153,2018-04-16,HS Code (4-digit): 9304,Transit Br International Transport,"Florida, USA",,,,https://panjiva.com/Transit-Br-International-Transport/46481414,Logistics,"Worldwide Logistics Co., Ltd.",China,,,,https://panjiva.com/Worldwide-Logistics-Co-Ltd/44918798,Logistics,TRANSIT BR INTERNATIONAL TRANSPORT,93040000,"CONTAINS 1442 CARTON CARTONS,CAIXAS 60 CARTONS,CAIXAS 300 UNITS,UNIDADES: ARMA DE PRESSAO POR ACAO DE MOLA (ARCOMPRIMIDO): CARABINA DE PRESSAO PATRIOT 5.5 - CALIBRE: 5,5MM FIXXAR ADVENTURE - CORONHA EM MADEIRA COM TRAVA DE SEGURANCA - REFERENCIA: FIX-ADV-115 (B5-1)AIR RIFLE ACTION BY SPRING: AIR RIFLE SPRING PATRIOT 5.5 - WITH 5,5MM CALIBER - BRAND: FIXXAR ADVENTURE - WOOD STOCK WITH SAFETY - REFERENCE: FIX-ADV-115 (B5-1) 62 CARTONS,CAIXAS 248 UNITS,UNIDADES: ARMA DE PRESSAO POR ACAO DE MOLA (AR COMPRIMIDO): CARABINA DE PRESSAO PCP ARTEMISPR900W 4.5 - CALIBRE: 4,5MM - MADEIRA COM TRAVA DE SEGURANCA - REFERENCIA: FIX-ART-118 (PR900W) AIR RIFLE ACTION BY SPRING: AIRRIFLE PCP ARTEMIS PR900W 4.5 - WITH 4,5MM CALIBER - BRAND: ARTEMIS - WOOD STOCK WITH SAFETY - REFERENCE: FIX-ART-118 (PR900W) 188 CARTONS,CAIXAS752 UNITS,UNIDADES: ARMA DE PRESSAO POR ACAO DE MOLA (AR COMPRIMIDO): CARABINA DE PRESSAO PCP ARTEMIS PR900W 5.5 - CALIBRE: 5,5MM -",2.0,14257.0,True
154,2018-04-11,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Global Pro Logistics Co., Ltd.",Singapore,,,,https://panjiva.com/Global-Pro-Logistics-Co-Ltd/36064720,"Manufacturer, Logistics",MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,401 CTN SPORTING GOODS (AIRSOFT,2.0,4400.0,True
155,2018-04-11,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Global Pro Logistics Co., Ltd.",Singapore,,,,https://panjiva.com/Global-Pro-Logistics-Co-Ltd/36064720,"Manufacturer, Logistics",MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,823 CTN SPORTING GOODS (AIRSOFT,2.0,8201.0,True
156,2018-04-10,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Aurora International Logistic Co., Ltd.",China,,,,https://panjiva.com/Aurora-International-Logistic-Co-Ltd/36083802,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,SPRING PISTOL,2.0,4439.0,True
157,2018-03-30,HS Code (4-digit): 9304,Red Line Brasil Logistica Ltda,"Alameda dos Guaiós, 267 - 1 - Planalto Paulista, São Paulo - SP, Brazil",,,,https://panjiva.com/Red-Line-Brasil-Logistica-Ltda/42362174,Logistics,"Trans China Logistics Co., Ltd.","Jalan Karang Bolong 1 No.2, Pademangan, North Jakarta City, Jakarta 14430, Indonesia",,,,https://panjiva.com/Trans-China-Logistics-Co-Ltd/42513490,Logistics,RED LINE BRASIL LOGISTICA LTDA,93040000,"CONTAINS 1240 CARTON AIR RIFLE 5.5MM,4.5MM",2.0,18420.0,True
158,2018-03-28,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Aurora International Logistic Co., Ltd.",China,,,,https://panjiva.com/Aurora-International-Logistic-Co-Ltd/36083802,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,1667 CTN AIR RIFLE,3.0,16820.0,True
159,2018-03-26,HS Code (4-digit): 9304,Red Line Brasil Logistica Ltda,"Alameda dos Guaiós, 267 - 1 - Planalto Paulista, São Paulo - SP, Brazil",,,,https://panjiva.com/Red-Line-Brasil-Logistica-Ltda/42362174,Logistics,"Trans China Logistics Co., Ltd.","Jalan Karang Bolong 1 No.2, Pademangan, North Jakarta City, Jakarta 14430, Indonesia",,,,https://panjiva.com/Trans-China-Logistics-Co-Ltd/42513490,Logistics,RED LINE BRASIL LOGISTICA LTDA,93040000,"CONTAINS 432 CARTON AIRSOFT PRESSURE GUNS (OF PERMITTED USE), CALIBER 6MM",2.0,7359.0,True
160,2018-03-25,HS Code (4-digit): 9304,Save Logistics Ltda,R ILJIMA 1036 ANEXO A VILA SANTO ANTONIO - FERRAZ DE VASCONCELOS - SP - 8534000,,,,https://panjiva.com/Save-Logistics-Ltda/38130567,Logistics,Kita Ulastirma Hizmetleri Tic,Turkey,,+90 212 410 0040,,https://panjiva.com/Kita-Ulastirma-Hizmetleri-Tic/40368853,Logistics,SAVE LOGISTICS LTDA,93040000,AIRRIFLE,2.0,6540.0,True
161,2018-03-13,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Aurora International Logistic Co., Ltd.",China,,,,https://panjiva.com/Aurora-International-Logistic-Co-Ltd/36083802,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,SPRING PISTOL,2.0,7967.0,True
162,2018-03-11,HS Code (4-digit): 9304,Save Logistics Ltda,R ILJIMA 1036 ANEXO A VILA SANTO ANTONIO - FERRAZ DE VASCONCELOS - SP - 8534000,,,,https://panjiva.com/Save-Logistics-Ltda/38130567,Logistics,Kita Ulastirma Hizmetleri Tic,Turkey,,+90 212 410 0040,,https://panjiva.com/Kita-Ulastirma-Hizmetleri-Tic/40368853,Logistics,SAVE LOGISTICS LTDA,93040000,AIRRIFLE,2.0,7210.0,True
163,2018-03-06,HS Code (4-digit): 9304,Multibrax Agenciamento E Transportes Internacionais Ltd.,"Avenida Carlos Gomes, 1610 - Auxiliadora, Porto Alegre - RS, Brazil",,+55 51 3391 5006,,https://panjiva.com/Multibrax-Agenciamento-E-Transportes-Internacionais-Ltd/36372208,Logistics,"Aurora International Logistic Co., Ltd.",China,,,,https://panjiva.com/Aurora-International-Logistic-Co-Ltd/36083802,Logistics,MULTIBRAX AGENCIAMENTO & TRANSPORTES INTERNACIONAIS LTD,93040000,SPRING PISTOL AND ACCESSORIES,2.0,8545.0,True
164,2018-03-02,HS Code (4-digit): 9304,Red Line Brasil Logistica Ltda,"Alameda dos Guaiós, 267 - 1 - Planalto Paulista, São Paulo - SP, Brazil",,,,https://panjiva.com/Red-Line-Brasil-Logistica-Ltda/42362174,Logistics,Qualitair & Sea,"41 Rue Périer, 92120 Montrouge, France",,,,https://panjiva.com/Qualitair-Sea/44915292,Logistics,RED LINE BRASIL LOGISTICA LTDA,93040000,"AIRSOFT PRESSUREGUNS ON 14 PALLETS (OF PERMITED USE) CALIBER 6MM ,4,5 MM",2.0,5426.0,True
165,2018-02-25,HS Code (4-digit): 9304,Quantum Logistica Ltda,R URUGUAI 161 SALA 15 CENTRO - ITAJAI - SC - 88302201,,,,https://panjiva.com/Quantum-Logistica-Ltda/42207783,Logistics,"Aurora International Logistic Co., Ltd.",China,,,,https://panjiva.com/Aurora-International-Logistic-Co-Ltd/36083802,Logistics,QUANTUM LOGISTICA LTDA,93040000,"1X20GP CONTAINER(S) SAID TO CO NTAIN: TAURUS PT92 CO2 BAX 6MM FULL METAL 15BB´S E=0,9 J. MAXI RED TIP ,C6 COLT 1911 CO2 PLASTIC FIXED SLIDE6MM RED TIP 15BB´S E= 0,9 J. MAX ,C12 TAURUS PT92 CO2 6MM ABS FIXED SLIDE RED TIP 15BB´S E=0,9 J. MAXI ,C6",1.0,7025.0,True
